log_id,target_file,issue_type,row_key,column,original_value,new_value,notes
DQ-002483,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1659738110|month=2025-05|ndc_category=METABOLIC_GLP1_INJ,rx_volume,30,,set to NULL; outside every treatment target-category window
DQ-002484,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1196400158|month=2023-04|ndc_category=RHEUM_JAK_ORAL,rx_volume,253,,set to NULL; outside every treatment target-category window
DQ-002485,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1492077734|month=2024-11|ndc_category=METABOLIC_GLP1_INJ,rx_volume,337,,set to NULL; outside every treatment target-category window
DQ-002486,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1002145427|month=2023-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,276,,set to NULL; outside every treatment target-category window
DQ-002487,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1968209027|month=2025-06|ndc_category=RHEUM_JAK_ORAL,rx_volume,187,,set to NULL; outside every treatment target-category window
DQ-002488,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1386832996|month=2025-04|ndc_category=CV_ANTICOAG_ORAL,rx_volume,235,,set to NULL; outside every treatment target-category window
DQ-002489,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1309185530|month=2025-10|ndc_category=ONC_TARGETED_ORAL,rx_volume,104,,set to NULL; outside every treatment target-category window
DQ-002490,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1570328496|month=2025-07|ndc_category=METABOLIC_GLP1_INJ,rx_volume,565,,set to NULL; outside every treatment target-category window
DQ-002491,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1976509970|month=2024-11|ndc_category=CV_ANTICOAG_ORAL,rx_volume,64,,set to NULL; outside every treatment target-category window
DQ-002492,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1234567687|month=2025-01|ndc_category=CV_ANTICOAG_ORAL,rx_volume,122,,set to NULL; outside every treatment target-category window
DQ-002493,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1246428209|month=2023-06|ndc_category=PULM_ICS_LABA_INH,rx_volume,279,,set to NULL; outside every treatment target-category window
DQ-002494,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1693013389|month=2025-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,345,,set to NULL; outside every treatment target-category window
DQ-002495,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1621842156|month=2024-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,114,,set to NULL; outside every treatment target-category window
DQ-002496,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1751172259|month=2023-01|ndc_category=CARD_HF_ARNI,rx_volume,339,,set to NULL; outside every treatment target-category window
DQ-002497,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1012597443|month=2024-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,32,,set to NULL; outside every treatment target-category window
DQ-002498,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1917761615|month=2024-05|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,430,,set to NULL; outside every treatment target-category window
DQ-002499,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1779411515|month=2023-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,234,,set to NULL; outside every treatment target-category window
DQ-002500,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1535436392|month=2023-02|ndc_category=ONC_TARGETED_ORAL,rx_volume,95,,set to NULL; outside every treatment target-category window
DQ-002501,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1028772501|month=2023-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,196,,set to NULL; outside every treatment target-category window
DQ-002502,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1464805419|month=2025-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,76,,set to NULL; outside every treatment target-category window
DQ-002503,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1332369119|month=2023-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,237,,set to NULL; outside every treatment target-category window
DQ-002504,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1190842652|month=2024-09|ndc_category=METABOLIC_GLP1_INJ,rx_volume,214,,set to NULL; outside every treatment target-category window
DQ-002505,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1847794991|month=2024-02|ndc_category=METABOLIC_GLP1_INJ,rx_volume,68,,set to NULL; outside every treatment target-category window
DQ-002506,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1296624285|month=2023-12|ndc_category=CV_ANTICOAG_ORAL,rx_volume,150,,set to NULL; outside every treatment target-category window
DQ-002507,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1693809661|month=2023-04|ndc_category=METABOLIC_GLP1_INJ,rx_volume,112,,set to NULL; outside every treatment target-category window
DQ-002508,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1206870192|month=2024-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,234,,set to NULL; outside every treatment target-category window
DQ-002509,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1178533166|month=2024-06|ndc_category=CV_ANTICOAG_ORAL,rx_volume,106,,set to NULL; outside every treatment target-category window
DQ-002510,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1703230064|month=2023-12|ndc_category=CV_ANTICOAG_ORAL,rx_volume,54,,set to NULL; outside every treatment target-category window
DQ-002511,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1158498141|month=2024-08|ndc_category=METABOLIC_GLP1_INJ,rx_volume,26,,set to NULL; outside every treatment target-category window
DQ-002512,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1041494554|month=2025-01|ndc_category=PULM_ICS_LABA_INH,rx_volume,64,,set to NULL; outside every treatment target-category window
DQ-002513,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1421582168|month=2023-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,143,,set to NULL; outside every treatment target-category window
DQ-002514,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1997693654|month=2024-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,60,,set to NULL; outside every treatment target-category window
DQ-002515,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1398789739|month=2023-08|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,225,,set to NULL; outside every treatment target-category window
DQ-002516,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1752055289|month=2024-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,76,,set to NULL; outside every treatment target-category window
DQ-002517,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1949931087|month=2025-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,87,,set to NULL; outside every treatment target-category window
DQ-002518,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1356982086|month=2024-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,202,,set to NULL; outside every treatment target-category window
DQ-002519,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1535323178|month=2023-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,147,,set to NULL; outside every treatment target-category window
DQ-002520,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1081031506|month=2024-11|ndc_category=CV_ANTICOAG_ORAL,rx_volume,140,,set to NULL; outside every treatment target-category window
DQ-002521,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1916437647|month=2024-05|ndc_category=CV_ANTICOAG_ORAL,rx_volume,106,,set to NULL; outside every treatment target-category window
DQ-002522,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1443907526|month=2025-10|ndc_category=CARD_HF_ARNI,rx_volume,310,,set to NULL; outside every treatment target-category window
DQ-002523,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1356707665|month=2025-05|ndc_category=ONC_TARGETED_ORAL,rx_volume,144,,set to NULL; outside every treatment target-category window
DQ-002524,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1908127628|month=2022-12|ndc_category=CARD_HF_ARNI,rx_volume,151,,set to NULL; outside every treatment target-category window
DQ-002525,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1289174306|month=2024-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,114,,set to NULL; outside every treatment target-category window
DQ-002526,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1330017819|month=2023-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,174,,set to NULL; outside every treatment target-category window
DQ-002527,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1004478891|month=2024-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,27,,set to NULL; outside every treatment target-category window
DQ-002528,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1101495749|month=2024-07|ndc_category=METABOLIC_GLP1_INJ,rx_volume,53,,set to NULL; outside every treatment target-category window
DQ-002529,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1099946885|month=2023-04|ndc_category=CV_ANTICOAG_ORAL,rx_volume,160,,set to NULL; outside every treatment target-category window
DQ-002530,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1738266356|month=2024-07|ndc_category=METABOLIC_GLP1_INJ,rx_volume,27,,set to NULL; outside every treatment target-category window
DQ-002531,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1917761615|month=2025-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,337,,set to NULL; outside every treatment target-category window
DQ-002532,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1713731663|month=2025-06|ndc_category=CV_ANTICOAG_ORAL,rx_volume,779,,set to NULL; outside every treatment target-category window
DQ-002533,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1611741350|month=2024-08|ndc_category=CARD_HF_ARNI,rx_volume,385,,set to NULL; outside every treatment target-category window
DQ-002534,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1987092370|month=2023-11|ndc_category=METABOLIC_GLP1_INJ,rx_volume,43,,set to NULL; outside every treatment target-category window
DQ-002535,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1714292012|month=2024-09|ndc_category=METABOLIC_GLP1_INJ,rx_volume,178,,set to NULL; outside every treatment target-category window
DQ-002536,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1903798589|month=2023-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,243,,set to NULL; outside every treatment target-category window
DQ-002537,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1875967568|month=2023-05|ndc_category=PULM_ICS_LABA_INH,rx_volume,250,,set to NULL; outside every treatment target-category window
DQ-002538,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1595774286|month=2024-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,249,,set to NULL; outside every treatment target-category window
DQ-002539,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1803233885|month=2023-11|ndc_category=CV_ANTICOAG_ORAL,rx_volume,149,,set to NULL; outside every treatment target-category window
DQ-002540,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1182422455|month=2025-04|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1088,,set to NULL; outside every treatment target-category window
DQ-002541,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1838576308|month=2024-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,89,,set to NULL; outside every treatment target-category window
DQ-002542,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1602648309|month=2024-05|ndc_category=RHEUM_JAK_ORAL,rx_volume,721,,set to NULL; outside every treatment target-category window
DQ-002543,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1762664088|month=2024-08|ndc_category=CARD_HF_ARNI,rx_volume,184,,set to NULL; outside every treatment target-category window
DQ-002544,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1590602128|month=2023-11|ndc_category=CV_ANTICOAG_ORAL,rx_volume,240,,set to NULL; outside every treatment target-category window
DQ-002545,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1731313338|month=2023-01|ndc_category=METABOLIC_GLP1_INJ,rx_volume,62,,set to NULL; outside every treatment target-category window
DQ-002546,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1214210316|month=2023-12|ndc_category=ONC_TARGETED_ORAL,rx_volume,68,,set to NULL; outside every treatment target-category window
DQ-002547,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1282948292|month=2024-12|ndc_category=RHEUM_JAK_ORAL,rx_volume,101,,set to NULL; outside every treatment target-category window
DQ-002548,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1506356074|month=2024-04|ndc_category=CV_ANTICOAG_ORAL,rx_volume,237,,set to NULL; outside every treatment target-category window
DQ-002549,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1309185530|month=2025-08|ndc_category=METABOLIC_GLP1_INJ,rx_volume,57,,set to NULL; outside every treatment target-category window
DQ-002550,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1742318383|month=2025-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,166,,set to NULL; outside every treatment target-category window
DQ-002551,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1019230758|month=2023-05|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,170,,set to NULL; outside every treatment target-category window
DQ-002552,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1117854327|month=2023-08|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,91,,set to NULL; outside every treatment target-category window
DQ-002553,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1762971749|month=2023-01|ndc_category=CV_ANTICOAG_ORAL,rx_volume,183,,set to NULL; outside every treatment target-category window
DQ-002554,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1801662945|month=2023-04|ndc_category=ENDO_BASAL_INSULIN,rx_volume,235,,set to NULL; outside every treatment target-category window
DQ-002555,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1348428750|month=2025-02|ndc_category=RHEUM_JAK_ORAL,rx_volume,104,,set to NULL; outside every treatment target-category window
DQ-002556,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1065674784|month=2025-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,180,,set to NULL; outside every treatment target-category window
DQ-002557,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1181854898|month=2025-06|ndc_category=CV_ANTICOAG_ORAL,rx_volume,375,,set to NULL; outside every treatment target-category window
DQ-002558,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1705644676|month=2024-02|ndc_category=METABOLIC_GLP1_INJ,rx_volume,62,,set to NULL; outside every treatment target-category window
DQ-002559,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1374281198|month=2023-05|ndc_category=CV_ANTICOAG_ORAL,rx_volume,87,,set to NULL; outside every treatment target-category window
DQ-002560,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1144669185|month=2025-07|ndc_category=METABOLIC_GLP1_INJ,rx_volume,601,,set to NULL; outside every treatment target-category window
DQ-002561,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1228081653|month=2024-06|ndc_category=METABOLIC_GLP1_INJ,rx_volume,34,,set to NULL; outside every treatment target-category window
DQ-002562,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1481247389|month=2024-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,230,,set to NULL; outside every treatment target-category window
DQ-002563,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1234567687|month=2025-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,133,,set to NULL; outside every treatment target-category window
DQ-002564,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1618352078|month=2024-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,188,,set to NULL; outside every treatment target-category window
DQ-002565,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1547244776|month=2023-01|ndc_category=PULM_ICS_LABA_INH,rx_volume,142,,set to NULL; outside every treatment target-category window
DQ-002566,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1604279475|month=2025-04|ndc_category=METABOLIC_GLP1_INJ,rx_volume,816,,set to NULL; outside every treatment target-category window
DQ-002567,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1418295824|month=2024-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,62,,set to NULL; outside every treatment target-category window
DQ-002568,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1696606064|month=2024-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,159,,set to NULL; outside every treatment target-category window
DQ-002569,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1245726108|month=2023-09|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,350,,set to NULL; outside every treatment target-category window
DQ-002570,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1413202163|month=2024-05|ndc_category=METABOLIC_GLP1_INJ,rx_volume,72,,set to NULL; outside every treatment target-category window
DQ-002571,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1829206543|month=2025-01|ndc_category=ONC_TARGETED_ORAL,rx_volume,128,,set to NULL; outside every treatment target-category window
DQ-002572,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1715246280|month=2023-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,86,,set to NULL; outside every treatment target-category window
DQ-002573,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1775788783|month=2024-12|ndc_category=ONC_TARGETED_ORAL,rx_volume,532,,set to NULL; outside every treatment target-category window
DQ-002574,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1934829601|month=2024-02|ndc_category=METABOLIC_GLP1_INJ,rx_volume,188,,set to NULL; outside every treatment target-category window
DQ-002575,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1743613295|month=2025-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,83,,set to NULL; outside every treatment target-category window
DQ-002576,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1404995171|month=2024-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,78,,set to NULL; outside every treatment target-category window
DQ-002577,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1742974847|month=2024-06|ndc_category=CV_ANTICOAG_ORAL,rx_volume,46,,set to NULL; outside every treatment target-category window
